Source	Interaction	Target
Trim28	->	Dicer1
Trim28	->	Zfp112
Trim28	->	Cdc20
Trim28	->	Cdc42bpg
Trim28	->	Fez2
Trim28	->	Fn1
Trim28	->	Gas2l3
Trim28	->	Hn1l
Trim28	->	Igsf3
Trim28	->	Lhfpl2
Trim28	->	Lrrc46
Trim28	->	Map4k5
Trim28	->	Nradd
Trim28	->	Nrxn2
Trim28	->	Ppargc1a
Trim28	->	Qtrtd1
Trim28	->	Zeb2
Trim28	->	Bcap29
Trim28	->	Dnase1l3
Trim28	->	Ifi205
Trim28	->	Pten
Klf13	->	Apaf1
Klf13	->	Klf13
Klf13	->	Nfkbid
Klf13	->	Ptov1
Klf13	->	Rundc1
Klf13	->	Ccdc94
Klf13	->	Cd4
Klf13	->	Commd6
Klf13	->	Eed
Klf13	->	Fam73b
Klf13	->	Hmha1
Klf13	->	Il10rb
Klf13	->	Klf13
Klf13	->	Mrpl49
Klf13	->	Opa1
Klf13	->	Pnkd
Klf13	->	Prpf40b
Klf13	->	Psd2
Klf13	->	Setd1a
Churc1	->	Adrbk1
Churc1	->	Arl5c
Churc1	->	Klf2
Churc1	->	Lrrc6
Churc1	->	Zcchc11
Myc	->	Klrg1
Myc	->	Pfn1
Myc	->	Srp54b
Myc	->	Utp11l
Myc	->	Fos
Myc	->	Hopx
Myc	->	Icam1
Myc	->	Jun
Myc	->	Fam124b
Myc	->	Lin54
Myc	->	Myc
Myc	->	Nfix
Myc	->	Tbcc
Myc	->	Txlng
Myc	->	Dusp16
Myc	->	Gadd45g
Myc	->	Hoxc4
Myc	->	Myc
Myc	->	Pim2
Myc	->	Rhbdd1
Myc	->	Zfp286
Ing4	->	1700020I14Rik
Ing4	->	Aaas
Ing4	->	AK010878
Ing4	->	Dusp2
Ing4	->	Dynlt1b
Ing4	->	Fam96a
Ing4	->	Hmha1
Ing4	->	Ing4
Ing4	->	Lamb3
Ing4	->	Pddc1
Ing4	->	Prrg1
Ing4	->	Pyhin1
Ing4	->	Slmo2
Ets2	->	Acsbg1
Ets2	->	Atp6v1g3
Ets2	->	Cbx8
Ets2	->	Il2rg
Ets2	->	Camk1d
Ets2	->	Cntn2
Ets2	->	Hnrnpm
Ets2	->	St8sia1
Ets2	->	Ccdc28a
Ets2	->	Ccnt1
Ets2	->	Ctnna1
Ets2	->	Dusp5
Ets2	->	Gas5
Ets2	->	Git2
Ets2	->	Per1
Ets2	->	Rasa1
Ets2	->	Rpl34-ps1
Ets2	->	Satb1
Ets2	->	Vps25
Mef2a	->	Chtf8
Mef2a	->	Ctnnbip1
Mef2a	->	Hspa4
Mef2a	->	Igsf9b
Mef2a	->	Mef2a
Mef2a	->	Per1
Mef2a	->	Plekha7
Mef2a	->	Sestd1
Mef2a	->	Yes1
Mef2a	->	Ahnak
Mef2a	->	Hdac7
Mef2a	->	Mef2a
Mef2a	->	Zfp36l2
Mef2a	->	Arhgap21
Mef2a	->	Mef2a
Mef2a	->	AA467197
Mef2a	->	Ern1
Mef2a	->	Gm8773
Mef2a	->	Klhl30
Mef2a	->	Mef2a
Mef2a	->	Mib2
Mef2a	->	Pter
Mef2a	->	Rnf122
Mef2a	->	Satb1
Mef2a	->	Trim23
Mef2a	->	Tuba4a
Gtf2b	->	Cdkn2aip
Gtf2b	->	Gtf2b
Gtf2b	->	Mylip
Gtf2b	->	Nos3
Gtf2b	->	Nrg2
Gtf2b	->	Paip1
Gtf2b	->	Ctnnb1
Gtf2b	->	Cxcr4
Gtf2b	->	Gnal
Gtf2b	->	Gpam
Gtf2b	->	Gtf2b
Gtf2b	->	Pigh
Gtf2b	->	Ptbp1
Gtf2b	->	Zfp36l2
Atf1	->	Cul3
Atf1	->	Gabbr1
Atf1	->	Gse1
Atf1	->	Asb11
Atf1	->	Impg1
Atf1	->	Atf1
Atf1	->	Mettl4
Atf1	->	Utp15
Atf1	->	Atf1
Atf1	->	Creb3l1
Atf1	->	Ctnnal1
Atf1	->	Gapdhs
Atf1	->	Gca
Atf1	->	Oaz3
Atf1	->	Pex10
Atf1	->	Tmed10
Atf1	->	1700030J22Rik
Atf1	->	A230072C01Rik
Atf1	->	Armcx6
Atf1	->	Atf1
Atf1	->	Bcl2l13
Atf1	->	Cenpk
Atf1	->	Lhx2
Atf1	->	Tubb2b
Atf1	->	Zfp36l2
BC005561	->	2010204K13Rik
BC005561	->	Net1
BC005561	->	Pex5
BC005561	->	Plekha7
BC005561	->	Snx30
BC005561	->	Tfrc
BC005561	->	Zfp36l2
Nfatc3	->	Ets1
Nfatc3	->	Setbp1
Nfatc3	->	Trp53bp1
Nfatc3	->	Alpk3
Nfatc3	->	Arhgef3
Nfatc3	->	Ksr2
Nfatc3	->	Baz2a
Nfatc3	->	Tle3
Foxn3	->	Bhlhe41
Foxn3	->	Foxn3
Foxn3	->	Pitpnc1
Foxn3	->	Dock2
Foxn3	->	Foxn3
Foxn3	->	Gpr18
Foxn3	->	Itm2a
Foxn3	->	Myh9
Foxn3	->	Utrn
Foxn3	->	Cd4
Foxn3	->	Chrm4
Foxn3	->	Evi5
Foxn3	->	Foxn3
Foxn3	->	Wwtr1
Elf1	->	Cmtm7
Elf1	->	Cox6c
Elf1	->	Fam13b
Elf1	->	Ick
Elf1	->	Lef1
Elf1	->	Pde4d
Elf1	->	Pld3
Elf1	->	Racgap1
Elf1	->	Rgs16
Elf1	->	Serinc1
Elf1	->	Smc4
Elf1	->	Srp19
Elf1	->	Stx4a
Elf1	->	Tbx21
Elf1	->	Tia1
Elf1	->	2900005J15Rik
Elf1	->	Prkacb
Elf1	->	Rapgef4
Elf1	->	Skap1
Elf1	->	4833439L19Rik
Elf1	->	Apbb1ip
Elf1	->	Ets1
Elf1	->	Foxp1
Elf1	->	Lef1
Elf1	->	Mylip
Elf1	->	Osbpl8
Elf1	->	Pde4b
Elf1	->	Peli1
Elf1	->	Plekha2
Elf1	->	S1pr1
Elf1	->	Tsc22d3
Elf1	->	Zfand6
Elf1	->	Alox5ap
Elf1	->	Dock4
Elf1	->	Olfm1
Setdb1	->	Arid5a
Setdb1	->	Cep350
Setdb1	->	Enthd1
Setdb1	->	Gse1
Setdb1	->	Napepld
Setdb1	->	Ncald
Setdb1	->	Ugt1a7c
Setdb1	->	Casp7
Setdb1	->	Hnrnpa0
Setdb1	->	Klf4
Setdb1	->	Nlk
Setdb1	->	Reep1
Setdb1	->	Zbtb5
Setdb1	->	1110034G24Rik
Setdb1	->	Dnajb5
Setdb1	->	Otx1
Setdb1	->	Fktn
Setdb1	->	Gtf2e2
Setdb1	->	Stk40
Usf2	->	Atg3
Usf2	->	Esr1
Usf2	->	Irf2
Usf2	->	Npepps
Usf2	->	Sys1
Usf2	->	Zfand6
Usf2	->	Max
Usf2	->	Snx30
Usf2	->	Vps37b
Usf2	->	Atp2b1
Usf2	->	Ccdc30
Usf2	->	Dusp3
Usf2	->	Fstl1
Usf2	->	Klhl21
Usf2	->	Spg21
Usf2	->	Ube4b
Usf2	->	Cand1
Usf2	->	Igf2r
Usf2	->	Kdm6a
Taf1	->	Adam9
Taf1	->	Asxl1
Taf1	->	Atp13a1
Taf1	->	Cdipt
Taf1	->	Coq6
Taf1	->	Coro1a
Taf1	->	Cpsf2
Taf1	->	Cpsf7
Taf1	->	Crbn
Taf1	->	Dram1
Taf1	->	Eif2s3x
Taf1	->	Eif4ebp2
Taf1	->	Gigyf2
Taf1	->	Larp1
Taf1	->	Lrba
Taf1	->	Maoa
Taf1	->	Med25
Taf1	->	Nat9
Taf1	->	Plekhf1
Taf1	->	Pprc1
Taf1	->	Rara
Taf1	->	Sbsn
Taf1	->	Taf1
Taf1	->	Tcp11
Taf1	->	Tlk1
Taf1	->	Tor1b
Taf1	->	Gtpbp4
Taf1	->	Hspa9
Taf1	->	Il7
Taf1	->	Pdp1
Taf1	->	Slx1b
Taf1	->	Socs6
Taf1	->	Taf1
Taf1	->	Ap3d1
Taf1	->	Atp2b1
Taf1	->	Bcor
Taf1	->	Dusp6
Taf1	->	Gnpat
Taf1	->	Gpr65
Taf1	->	Gtpbp4
Taf1	->	Iqgap1
Taf1	->	Pcbp1
Taf1	->	Phldb1
Taf1	->	Ppp3cb
Taf1	->	Rpl4
Taf1	->	Taf1
Taf1	->	Znrf2
Taf1	->	Nr2c2
Taf1	->	Ppme1
Taf1	->	Rbm47
Taf1	->	Taf1
Nfe2l2	->	Abr
Nfe2l2	->	Ccnd2
Nfe2l2	->	Elf2
Nfe2l2	->	Farsb
Nfe2l2	->	Mrpl12
Nfe2l2	->	Nfe2l2
Nfe2l2	->	Pde4dip
Nfe2l2	->	Spp1
Nfe2l2	->	Bdkrb1
Nfe2l2	->	Dbn1
Nfe2l2	->	Pin1
Nfe2l2	->	Csrp2
Nfe2l2	->	Exosc1
Nfe2l2	->	Gm7609
Nfe2l2	->	Larp4
Nfe2l2	->	Prdx6
Nfe2l2	->	Stag1
Nfe2l2	->	Stat5a
Nfe2l2	->	Ugcg
Nfe2l2	->	Zfand5
Nfe2l2	->	Gm5424
Nfe2l2	->	Irak2
Nfe2l2	->	Srsf7
Bdp1	->	Arl13b
Bdp1	->	Bcl9
Bdp1	->	Bdp1
Bdp1	->	Cbx4
Bdp1	->	Ckap4
Bdp1	->	Eln
Bdp1	->	Fbxo33
Bdp1	->	Klhl7
Bdp1	->	Mpped2
Bdp1	->	Prkd3
Bdp1	->	Socs2
Bdp1	->	Spry2
Bdp1	->	Trp53
Bdp1	->	Uba2
Bdp1	->	Acbd3
Bdp1	->	Fkbpl
Bdp1	->	Gm15772
Bdp1	->	Hnrnpu
Bdp1	->	Smchd1
Brf1	->	Ano6
Brf1	->	Arl8a
Brf1	->	Cdk13
Brf1	->	Lif
Brf1	->	Mphosph10
Brf1	->	Patl1
Brf1	->	Pim3
Brf1	->	Prr5l
Brf1	->	Slc35e1
Brf1	->	Srf
Brf1	->	Stk39
Brf1	->	Tmem63a
Brf1	->	Trabd
Brf1	->	Usf2
Irf2	->	Cd247
Irf2	->	Cd28
Irf2	->	Eomes
Irf2	->	Fam26f
Irf2	->	Hyal2
Irf2	->	Igtp
Irf2	->	Irf2
Irf2	->	Klhl4
Irf2	->	Lrp10
Irf2	->	Nck1
Irf2	->	Nsg2
Irf2	->	Oas1a
Irf2	->	Pde7a
Irf2	->	Pgrmc2
Irf2	->	Prc1
Irf2	->	Rad21
Irf2	->	Tax1bp1
Irf2	->	Vgll4
Irf2	->	Fbxo18
Irf2	->	Irf2
Irf2	->	Itm2c
Irf2	->	Arhgap31
Irf2	->	Cd47
Irf2	->	Cdk13
Irf2	->	Fnta
Irf2	->	H2-T22
Irf2	->	Irf2
Irf2	->	Irf7
Irf2	->	Lef1
Irf2	->	Myh9
Irf2	->	Sorbs1
Irf2	->	Stat1
Irf2	->	Adpgk
Irf2	->	Cbwd1
Irf2	->	Dcp1a
Irf2	->	Eif1a
Irf2	->	Eomes
Irf2	->	Gbp9
Irf2	->	Gsdmd
Irf2	->	Irf2
Irf2	->	Itm2c
Irf2	->	Mndal
Irf2	->	Nampt
Irf2	->	Nfyc
Irf2	->	Pdcd1lg2
Irf2	->	Rab5c
Irf2	->	Smad1
Irf2	->	Tor3a
Irf2	->	Apobec1
Irf2	->	Asb13
Irf2	->	Casp1
Irf2	->	Cxcl10
Irf2	->	Dennd4c
Irf2	->	Dtx3l
Irf2	->	Gbp2
Irf2	->	Gbp7
Irf2	->	H2-T22
Irf2	->	Herc6
Irf2	->	Ifi203
Irf2	->	Ifih1
Irf2	->	Ifit3
Irf2	->	Iigp1
Irf2	->	Il2rg
Irf2	->	Irf2
Irf2	->	Ly6i
Irf2	->	Meis2
Irf2	->	Ms4a4c
Irf2	->	Plekha7
Irf2	->	Pttg1
Irf2	->	Rbms1
Irf2	->	Rnf123
Irf2	->	Rsad2
Irf2	->	Sp140
Irf2	->	Spry2
Irf2	->	Tgtp1
Irf2	->	Tnp2
Irf2	->	Tor3a
Irf2	->	Xrn1
Stat2	->	Bcs1l
Stat2	->	Bst2
Stat2	->	Cc2d1a
Stat2	->	Dgkd
Stat2	->	Fkbp7
Stat2	->	Grap
Stat2	->	Isg20
Stat2	->	Naif1
Stat2	->	Nudc
Stat2	->	Otud4
Stat2	->	Rtp4
Stat2	->	Stat2
Stat2	->	Trak2
Stat2	->	Bcas3
Stat2	->	Bcl2a1c
Stat2	->	Casp8ap2
Stat2	->	Gbp7
Stat2	->	Ifi47
Stat2	->	Ifih1
Stat2	->	Ifit3
Stat2	->	Igtp
Stat2	->	Il10ra
Stat2	->	Irf7
Stat2	->	Isg20
Stat2	->	Lgals3bp
Stat2	->	Parp9
Stat2	->	Rtp4
Stat2	->	Stat2
Stat2	->	Trafd1
Stat2	->	Trim30a
Stat2	->	Zbp1
Stat2	->	Daxx
Stat2	->	Gns
Stat2	->	H2-T22
Stat2	->	Igtp
Stat2	->	Isg15
Stat2	->	Stat1
Stat2	->	Stat2
Stat2	->	Tap1
Stat2	->	1600014C10Rik
Stat2	->	Ak2
Stat2	->	B2m
Stat2	->	Camk2d
Stat2	->	Comtd1
Stat2	->	Dtx3l
Stat2	->	Ifit1
Stat2	->	Ifit3
Stat2	->	Iigp1
Stat2	->	Irgm1
Stat2	->	Klhl26
Stat2	->	Mtf1
Stat2	->	Mx1
Stat2	->	Naa15
Stat2	->	Nmi
Stat2	->	Pnpt1
Stat2	->	Prdm16
Stat2	->	Rsad2
Stat2	->	Sh3bp2
Stat2	->	Slfn5
Stat2	->	Stat2
Stat2	->	Tfb1m
Stat2	->	Tor1aip1
Stat2	->	Tor3a
Stat2	->	Ube2l6
Stat2	->	Ubn2
Stat2	->	Vps45
Stat2	->	Zbtb8a
Stat2	->	Zfp280c
Stat2	->	Zfp329
Stat2	->	Znhit3
Stat2	->	Zufsp
Stat2	->	1600014C10Rik
Stat2	->	Aftph
Stat2	->	Atm
Stat2	->	Bst2
Stat2	->	Cant1
Stat2	->	Capza2
Stat2	->	Ccrl2
Stat2	->	Cd274
Stat2	->	Chmp4b
Stat2	->	Clic4
Stat2	->	Cmpk2
Stat2	->	Ctss
Stat2	->	Daxx
Stat2	->	Ddx58
Stat2	->	Ddx60
Stat2	->	Dhx58
Stat2	->	Dtx3l
Stat2	->	Ehd3
Stat2	->	Evi2a
Stat2	->	Gbp10
Stat2	->	Gbp3
Stat2	->	Gbp4
Stat2	->	Gbp9
Stat2	->	Gch1
Stat2	->	Gng12
Stat2	->	Herc6
Stat2	->	Ifi203
Stat2	->	Ifih1
Stat2	->	Ifit1
Stat2	->	Ifit2
Stat2	->	Ifit3
Stat2	->	Igtp
Stat2	->	Iigp1
Stat2	->	Irf7
Stat2	->	Isg15
Stat2	->	Isg20
Stat2	->	Kcnj15
Stat2	->	Kif5a
Stat2	->	Lgals3bp
Stat2	->	Mx1
Stat2	->	Nampt
Stat2	->	Nub1
Stat2	->	Oas1a
Stat2	->	Oas3
Stat2	->	Oasl2
Stat2	->	Pml
Stat2	->	Rsad2
Stat2	->	Rtp4
Stat2	->	Samhd1
Stat2	->	Sbno2
Stat2	->	Slfn8
Stat2	->	Sp110
Stat2	->	Sp140
Stat2	->	Stat1
Stat2	->	Stat2
Stat2	->	Tapbp
Stat2	->	Tor3a
Stat2	->	Trafd1
Stat2	->	Trim25
Stat2	->	Trim30a
Stat2	->	Trim30d
Stat2	->	Uba7
Stat2	->	Ube2l6
Stat2	->	Usp18
Stat2	->	Wars
Stat2	->	Xaf1
Stat2	->	Zbp1
Stat2	->	Znfx1
Creb1	->	Cd80
Creb1	->	Cdc7
Creb1	->	Creb1
Creb1	->	Fggy
Creb1	->	Hist1h1b
Creb1	->	Kcna2
Creb1	->	Kcp
Creb1	->	Lrfn4
Creb1	->	Mcoln2
Creb1	->	Megf9
Creb1	->	Mtpn
Creb1	->	Nup210
Creb1	->	Pik3ip1
Creb1	->	Piwil4
Creb1	->	Pkig
Creb1	->	Spa17
Creb1	->	Syne1
Creb1	->	Tmx1
Creb1	->	Trp73
Creb1	->	Cyb561d1
Creb1	->	Kcnk10
Creb1	->	Nup98
Creb1	->	Ppp1r15a
Creb1	->	Rpl4
Creb1	->	Tmem127
Creb1	->	Hexim2
Creb1	->	Mlf1
Creb1	->	Olig3
Creb1	->	Tmem198
Creb1	->	Dhx8
Creb1	->	Esyt2
Creb1	->	Gla
Creb1	->	Gtf3c1
Creb1	->	H2-DMb1
Creb1	->	Kidins220
Creb1	->	Os9
Creb1	->	Pou2f2
Creb1	->	Ubr4
Creb1	->	Usp32
Creb1	->	Ythdc1
Klf1	->	Igfbp4
Klf1	->	Pter
Klf1	->	Gast
Klf1	->	Gbf1
Klf1	->	Pcgf2
Klf1	->	Pigv
Klf1	->	Ubr4
Foxp1	->	Ddx6
Foxp1	->	Foxp1
Foxp1	->	Syt14
Foxp1	->	Taf2
Foxp1	->	Akap13
Foxp1	->	Ehhadh
Foxp1	->	Foxp1
Foxp1	->	Irf2
Foxp1	->	Rapgef6
Foxp1	->	Satb1
Foxp1	->	Tgm2
Mef2d	->	Mef2d
Mef2d	->	Rps6
Mef2d	->	Slc37a2
Mef2d	->	Zkscan3
Mef2d	->	Abra
Mef2d	->	Actc1
Mef2d	->	Dyrk3
Mef2d	->	Mef2d
Mef2d	->	Ntf5
Mef2d	->	Cep350
Mef2d	->	Eif4g2
Mef2d	->	Fam20b
Mef2d	->	Gne
Mef2d	->	Hmgxb3
Mef2d	->	Klf6
Mef2d	->	Mef2d
Mef2d	->	Rnf44
Mef2d	->	Satb1
Mef2d	->	Scamp1
Mef2d	->	Sorl1
Mef2d	->	Sort1
Mef2d	->	Tpm2
Mef2d	->	Txnrd1
Gabpa	->	2310068J16Rik
Gabpa	->	A330023F24Rik
Gabpa	->	Acbd3
Gabpa	->	BC049715
Gabpa	->	Bin3
Gabpa	->	Chit1
Gabpa	->	Dcp1a
Gabpa	->	Ezh1
Gabpa	->	Gabpa
Gabpa	->	Lrrfip2
Gabpa	->	Ltbp3
Gabpa	->	Pja2
Gabpa	->	Rara
Gabpa	->	Sec14l2
Gabpa	->	Tmem167b
Gabpa	->	Tuba1b
Gabpa	->	Xrcc4
Gabpa	->	Zfp28
Gabpa	->	1500004A13Rik
Gabpa	->	Abcb7
Gabpa	->	Adora2a
Gabpa	->	Ankrd13b
Gabpa	->	Ate1
Gabpa	->	Cdc25a
Gabpa	->	Cry1
Gabpa	->	Dbf4
Gabpa	->	Dpy19l3
Gabpa	->	Fam83d
Gabpa	->	Gabpa
Gabpa	->	Gja5
Gabpa	->	Gm5129
Gabpa	->	Gm527
Gabpa	->	Il2
Gabpa	->	Ippk
Gabpa	->	Kctd12
Gabpa	->	Kdm6b
Gabpa	->	Lrfn4
Gabpa	->	Mark3
Gabpa	->	Mettl6
Gabpa	->	Mrps18b
Gabpa	->	Ncoa1
Gabpa	->	Ncoa4
Gabpa	->	Nup107
Gabpa	->	Ppp2r5e
Gabpa	->	Rpgrip1
Gabpa	->	Sertad2
Gabpa	->	Sipa1
Gabpa	->	Ssh2
Gabpa	->	Syp
Gabpa	->	Tfam
Gabpa	->	Wdr26
Gabpa	->	Zfp646
Gabpa	->	Zkscan3
Gabpa	->	Gabpa
Gabpa	->	Hr
Gabpa	->	Klhl6
Gabpa	->	Sh2b3
Gabpa	->	Smu1
Gabpa	->	Vegfa
Gabpa	->	1600020E01Rik
Gabpa	->	Apoa2
Gabpa	->	B3gnt3
Gabpa	->	C1qa
Gabpa	->	Ccdc51
Gabpa	->	Ebf1
Gabpa	->	Fbxw4
Gabpa	->	Gabpa
Gabpa	->	Gtpbp2
Gabpa	->	Hira
Gabpa	->	Jup
Gabpa	->	Kif5c
Gabpa	->	Lefty1
Gabpa	->	Map3k11
Gabpa	->	Mid1ip1
Gabpa	->	Pyroxd2
Gabpa	->	Snx16
Gabpa	->	Supt7l
Gabpa	->	Tfpi
Gabpa	->	Tmem102
Gabpa	->	Afap1
Gabpa	->	Btla
Gabpa	->	Chd8
Gabpa	->	Elof1
Gabpa	->	Exoc5
Gabpa	->	Gabpa
Gabpa	->	Gpam
Gabpa	->	Herc2
Gabpa	->	Hipk1
Gabpa	->	Lyn
Gabpa	->	Mknk2
Gabpa	->	Rufy1
Gabpa	->	Tle3
Gabpa	->	Tpp2
Gabpa	->	Utp14a
Rarg	->	Ahcyl2
Rarg	->	Cbx7
Rarg	->	Clspn
Rarg	->	Ctif
Rarg	->	Cuedc2
Rarg	->	Lpl
Rarg	->	Ptn
Rarg	->	Rarg
Rarg	->	Sdc4
Rarg	->	Sit1
Rarg	->	Sytl1
Rarg	->	Zfp628
Rarg	->	1700003F12Rik
Rarg	->	Capn3
Rarg	->	Rarg
Rarg	->	Slc39a2
Rarg	->	D17Wsu92e
Rarg	->	Fkbp2
Rarg	->	Gabpa
Rarg	->	Lemd2
Rarg	->	Rapsn
Rarg	->	Rarg
Rarg	->	Thnsl2
Rarg	->	Anxa1
Rarg	->	Commd8
Rarg	->	Il7r
Rarg	->	Itgb7
Rarg	->	Lat2
Rarg	->	Leng8
Rarg	->	Lrriq3
Rarg	->	Mrps17
Rarg	->	Psmg2
Rarg	->	Rarg
Rarg	->	Sema4a
Rarg	->	Sit1
Rarg	->	Slc22a2
Rarg	->	Ttc36
Rarg	->	Zbtb46
Foxo1	->	Ankrd13b
Foxo1	->	Ccna2
Foxo1	->	Chrnb1
Foxo1	->	Crtc2
Foxo1	->	Cxcl16
Foxo1	->	Erlin1
Foxo1	->	Fhit
Foxo1	->	Foxo1
Foxo1	->	Lsm14a
Foxo1	->	Lysmd4
Foxo1	->	Mctp2
Foxo1	->	Npas2
Foxo1	->	Poli
Foxo1	->	Rps6
Foxo1	->	Snx12
Foxo1	->	Tec
Foxo1	->	Wbp4
Foxo1	->	Efcab9
Foxo1	->	Foxo1
Foxo1	->	Glrx5
Foxo1	->	Gorasp2
Foxo1	->	Gramd3
Foxo1	->	Hsf2bp
Foxo1	->	Klhl6
Foxo1	->	Lcor
Foxo1	->	Lpar6
Foxo1	->	Lrrn4
Foxo1	->	Lsg1
Foxo1	->	P2rx7
Foxo1	->	Qser1
Foxo1	->	Rab3a
Foxo1	->	Rexo2
Foxo1	->	Ccnl1
Foxo1	->	Foxo1
Foxo1	->	Lims1
Foxo1	->	Rsf1
Foxo1	->	Dstn
Foxo1	->	Fam117b
Foxo1	->	Foxo1
Foxo1	->	Mical2
Foxo1	->	Slc22a15
Foxo1	->	Sp6
Foxo1	->	Stag2
Foxo1	->	Tmem119
Foxo1	->	Commd10
Foxo1	->	Fbxl17
Foxo1	->	Frmd4a
Foxo1	->	Ltv1
Foxo1	->	Rps19bp1
Foxo1	->	Zfp384
Ctcf	->	Ahcyl2
Ctcf	->	Angpt2
Ctcf	->	Chrna2
Ctcf	->	Cmpk1
Ctcf	->	Ctcf
Ctcf	->	Gm5523
Ctcf	->	Lfng
Ctcf	->	Mllt3
Ctcf	->	Orc4
Ctcf	->	Tpd52
Ctcf	->	Ankrd17
Ctcf	->	Kcnk6
Ctcf	->	Arid1a
Ctcf	->	Ccdc89
Ctcf	->	Mettl9
Ctcf	->	Mmp19
Ctcf	->	Mtap
Ctcf	->	Nsg2
Ctcf	->	Rrp9
Ctcf	->	S1pr1
Ctcf	->	Slitrk5
Ctcf	->	4930539J05Rik
Ctcf	->	Diablo
Ctcf	->	Eef1g
Ctcf	->	Fhl3
Ctcf	->	Foxd2
Ctcf	->	Kif7
Ctcf	->	Morn2
Ctcf	->	Nbas
Ctcf	->	Rab5b
Ctcf	->	Rhbdd1
Ctcf	->	Rnf141
Ctcf	->	Spen
Ctcf	->	Vps53
Ctcf	->	Yme1l1
Ctcf	->	Zfp133-ps
Ctcf	->	Zfp821
Hsf2	->	Evc2
Hsf2	->	Il1rl1
Hsf2	->	2310068J16Rik
Hsf2	->	Acbd3
Hsf2	->	Jdp2
Hsf2	->	Scarb1
Hsf2	->	Shank1
Hsf2	->	Hmg20a
Hsf2	->	Irf2
Hsf2	->	Rnf43
Hsf2	->	S1pr1
Elk1	->	Angptl2
Elk1	->	March5
Elk1	->	2700062C07Rik
Elk1	->	Anks3
Elk1	->	Brox
Elk1	->	Csrp2
Elk1	->	Etv5
Elk1	->	Gata3
Elk1	->	Hsd17b4
Elk1	->	Ikzf1
Elk1	->	Ints10
Elk1	->	Ipcef1
Elk1	->	Med19
Elk1	->	Mesdc2
Elk1	->	Mrpl11
Elk1	->	Mrpl53
Elk1	->	Nrg2
Elk1	->	Nup50
Elk1	->	Pola2
Elk1	->	Pou3f1
Elk1	->	Prrt3
Elk1	->	Rngtt
Elk1	->	Stx18
Elk1	->	Tmc8
Elk1	->	Trp53bp2
Elk1	->	Zbtb24
Elk1	->	Begain
Elk1	->	Elk1
Elk1	->	Fam135b
Elk1	->	Hs6st2
Elk1	->	Ilvbl
Elk1	->	Lrrc2
Elk1	->	Orai1
Elk1	->	Pilrb1
Elk1	->	Ppp6c
Elk1	->	Rgmb
Elk1	->	Sos2
Elk1	->	AA474331
Elk1	->	Atf3
Elk1	->	Aurkb
Elk1	->	BC025920
Elk1	->	Hmbox1
Elk1	->	Lyz2
Elk1	->	Mt1
Elk1	->	Necap1
Elk1	->	Pi4k2b
Elk1	->	Rhod
Elk1	->	Snx8
Elk1	->	Tbc1d30
Elk1	->	Trib3
Elk1	->	Zfp658
Elk1	->	Baz2b
Elk1	->	Ero1l
Elk1	->	Ero1lb
Elk1	->	Kcnb1
Elk1	->	Msmp
Elk1	->	Mycn
Elk1	->	Ptpn5
Elk1	->	Tars
Elk1	->	Tcf7
Elk1	->	Tox2
Klf7	->	Acvr1b
Klf7	->	Cbwd1
Klf7	->	Dleu7
Klf7	->	H2-K2
Klf7	->	Klf7
Klf7	->	Lef1
Klf7	->	Lrrc48
Klf7	->	Mark2
Klf7	->	Nt5c3
Klf7	->	Plec
Klf7	->	Rbm28
Klf7	->	Stard7
Klf3	->	Gigyf1
Klf3	->	Klf3
Klf3	->	Ssh2
Klf3	->	Zfp385a
Klf3	->	Cxcr4
Klf3	->	Klf3
Klf3	->	Mex3a
Klf3	->	Mfsd6
Klf3	->	Rgs9bp
Klf3	->	S1pr1
Klf3	->	Tcf7
Klf3	->	Bcl11b
Klf3	->	Klf3
Klf3	->	Lef1
Klf3	->	Rasgrp2
Klf3	->	Efnb1
Klf3	->	Etv1
Klf3	->	Hspb1
Klf3	->	Kctd1
Klf3	->	Klf3
Klf3	->	Rcor1
Klf3	->	Rtn2
Klf3	->	Spry2
Lef1	->	Btc
Lef1	->	Cd1d2
Lef1	->	Id3
Lef1	->	Igfbp4
Lef1	->	Ikzf2
Lef1	->	Kcnmb4
Lef1	->	Lax1
Lef1	->	Lef1
Lef1	->	Mboat2
Lef1	->	Myb
Lef1	->	Nacc2
Lef1	->	Prg4
Lef1	->	S1pr1
Lef1	->	Scml4
Lef1	->	Snn
Lef1	->	Stk4
Lef1	->	Tcf7
Lef1	->	Trim7
Lef1	->	5033406O09Rik
Lef1	->	Arhgap25
Lef1	->	Btnl2
Lef1	->	Car13
Lef1	->	Chst15
Lef1	->	Col1a1
Lef1	->	Cxcr4
Lef1	->	Emb
Lef1	->	Foxo1
Lef1	->	Ifngr2
Lef1	->	Igfbp4
Lef1	->	Klhl4
Lef1	->	Lef1
Lef1	->	Map4k4
Lef1	->	Nfe2l2
Lef1	->	Rragd
Lef1	->	S1pr1
Lef1	->	Sell
Lef1	->	Shb
Lef1	->	Tcf7
Lef1	->	Tubb2a
Lef1	->	Wwtr1
Lef1	->	Xrn2
Lef1	->	Add3
Lef1	->	Ccr9
Lef1	->	Fam101b
Lef1	->	Foxp1
Lef1	->	Lef1
Lef1	->	Pdk1
Lef1	->	Peli1
Lef1	->	S1pr1
Lef1	->	Sepp1
Lef1	->	Tmem108
Lef1	->	1700017B05Rik
