Source	Interaction	Target
Cebpb	->	Cebpb
Cebpb	->	Eef2
Cebpb	->	Eno1
Cebpb	->	Ezr
Cebpb	->	Fam135a
Cebpb	->	Gsr
Cebpb	->	Hiat1
Cebpb	->	Osm
Cebpb	->	Pgk1
Cebpb	->	Ppp1r14c
Cebpb	->	Ptma
Cebpb	->	Ptp4a1
Cebpb	->	Rpia
Cebpb	->	Rpl35
Cebpb	->	Tm9sf3
Cebpb	->	Zik1
Cebpb	->	Ankrd11
Cebpb	->	Casz1
Cebpb	->	Cebpb
Cebpb	->	Rev1
Cebpb	->	Syt11
Cebpb	->	Tet3
Cebpb	->	Zeb1
Rora	->	Arid5a
Rora	->	Chmp2b
Rora	->	Nptn
Rora	->	Pcbp2
Rora	->	Satb1
Rora	->	Ywhaz
Rora	->	Ahr
Rora	->	Btg2
Rora	->	C1qb
Rora	->	Ccr2
Rora	->	Dnajb5
Rora	->	Ehmt2
Rora	->	Emb
Rora	->	Fmnl1
Rora	->	Lsp1
Rora	->	Nup107
Rora	->	Pick1
Rora	->	Rora
Rora	->	Scarb2
Rora	->	Slc25a25
Rora	->	Tub
Rora	->	Utp6
Rora	->	Zbtb17
Rora	->	Ccni
Rora	->	Fam65b
Rora	->	Rora
Klf13	->	Abhd2
Klf13	->	Cldn7
Klf13	->	Cryzl1
Klf13	->	Iqgap1
Klf13	->	Klf13
Klf13	->	Oaz1
Klf13	->	Slc25a20
Klf13	->	Zhx1
Irf2	->	Elf4
Irf2	->	Irf2
Irf2	->	Pja1
Irf2	->	Rtp4
Irf2	->	Ccrl2
Irf2	->	Cdk2ap2
Irf2	->	Dapk2
Irf2	->	Irf2
Irf2	->	Rgs1
Irf2	->	Stat1
Irf2	->	Wdr95
Irf2	->	Irf2
Irf2	->	Mafb
Irf2	->	Mapkbp1
Irf2	->	Srfbp1
Irf2	->	Tnfsf10
Irf2	->	Cxxc5
Irf2	->	Galnt6
Irf2	->	Gatad2b
Irf2	->	H2-T23
Irf2	->	Ifit3
Irf2	->	Irf2
Irf2	->	Klf2
Irf2	->	Rnf13
Irf2	->	Samhd1
Irf2	->	Scin
Irf2	->	Sh3bgrl
Irf2	->	Shf
Irf2	->	Tcf7l2
Irf2	->	Tpcn1
Irf2	->	2810006K23Rik
Irf2	->	Irf2
Irf2	->	Nmi
Irf2	->	Psmb9
Irf2	->	Stat1
Irf2	->	Atp6v1e1
Irf2	->	Ccl5
Irf2	->	Cd48
Irf2	->	Dpysl2
Irf2	->	Il2rg
Irf2	->	Ino80d
Irf2	->	Irf2
Irf2	->	Itga4
Irf2	->	Ms4a4b
Irf2	->	Naa38
Irf2	->	Rgs10
Irf2	->	Slamf7
Irf2	->	Ttc33
Irf2	->	Xdh
Irf2	->	Arid4a
Irf2	->	H2-K1
Irf2	->	Irf2
Irf2	->	Pxmp4
Irf2	->	Rbms1
Irf2	->	Upp2
Irf2	->	Wdfy3
Tead4	->	Acrbp
Tead4	->	Fkbpl
Tead4	->	Gm7854
Tead4	->	Mdn1
Tead4	->	Renbp
Tead4	->	Rhot2
Tead4	->	Slc12a4
Tead4	->	Tbccd1
Tead4	->	Tead4
Tead4	->	Tll1
Tead4	->	Tmem41b
Tead4	->	Tmem86a
Tead4	->	Tnrc18
Tead4	->	AA467197
Tead4	->	Col11a2
Tead4	->	Dnajc6
Tead4	->	Fos
Tead4	->	Gpr141
Tead4	->	Hist1h1a
Tead4	->	Ier3
Tead4	->	Nr4a1
Tead4	->	Skp2
Tead4	->	Slc1a4
Tead4	->	Smox
Tead4	->	Tead4
Tead4	->	Zfp568
Tead4	->	Amd2
Tead4	->	Appl2
Tead4	->	Cspg5
Tead4	->	Ctbp2
Tead4	->	Ncs1
Tead4	->	Olfm1
Tead4	->	Plekhg3
Tead4	->	Tead4
Tead4	->	Zfyve9
Tead4	->	Bcl6
Tead4	->	Gm13889
Tead4	->	Per1
Tead4	->	Rffl
Tead4	->	Xpot
Tead4	->	Zfyve26
Creb3l2	->	Abtb2
Creb3l2	->	Ahcyl1
Creb3l2	->	Creb3l2
Creb3l2	->	Hps5
Creb3l2	->	Lrrfip1
Creb3l2	->	Taf4b
Creb3l2	->	Tmem86a
Creb3l2	->	Ctu2
Creb3l2	->	Map1lc3a
Creb3l2	->	Rai1
Creb3l2	->	Stag1
Creb3l2	->	Cnot4
Creb3l2	->	Dvl2
Creb3l2	->	Gns
Creb3l2	->	Rpusd4
Creb3l2	->	Creb3l2
Creb3l2	->	Crem
Creb3l2	->	Tiprl
Gm29609	->	Mtr
Gm29609	->	Rbm47
Gm29609	->	Sox5
Gm29609	->	Thra
Gm29609	->	Zfp69
Gm29609	->	1810024B03Rik
Gm29609	->	Anxa4
Gm29609	->	Axin2
Gm29609	->	Cdkn3
Gm29609	->	Cpxm1
Gm29609	->	D930048N14Rik
Gm29609	->	Edem2
Gm29609	->	Gale
Gm29609	->	Gtsf1
Gm29609	->	Kbtbd7
Gm29609	->	Ppp6r1
Gm29609	->	St7l
Gm29609	->	Tctn3
Gm29609	->	Tlr12
Gm29609	->	2010107G23Rik
Gm29609	->	Cd164l2
Gm29609	->	Cyb5rl
Gm29609	->	Efnb1
Gm29609	->	Fmnl3
Gm29609	->	Lpin3
Gm29609	->	Piwil2
Gm29609	->	Ppp1r13l
Gm29609	->	Raver2
Gm29609	->	Rtkn
Gm29609	->	Srcin1
Gm29609	->	Tifab
Gm29609	->	Zfp2
Zfp69	->	Agfg2
Zfp69	->	Il4
Zfp69	->	Osbpl11
Zfp69	->	Smoc2
Zfp69	->	Tbc1d5
Zfp652	->	Clcn3
Zfp652	->	E2f3
Zfp652	->	Efna4
Zfp652	->	Fgd1
Zfp652	->	Gm773
Zfp652	->	Letm2
Zfp652	->	Plekha3
Zfp652	->	Scpep1
Zfp652	->	Zfp207
Zfp652	->	Zfp652
Zfp652	->	Btbd10
Zfp652	->	Ccdc136
Zfp652	->	Zfp652
Hoxb1	->	1700001O22Rik
Hoxb1	->	Csgalnact2
Hoxb1	->	Dnajc22
Hoxb1	->	Hoxb1
Hoxb1	->	Palld
Plagl1	->	Efnb1
Plagl1	->	Glcci1
Plagl1	->	Kcnk10
Plagl1	->	Pde5a
Plagl1	->	Slc30a3
Nfix	->	Bivm
Nfix	->	Dbn1
Nfix	->	Megf11
Nfix	->	Nfix
Nfix	->	Rab34
Nfix	->	Tox2
Nfix	->	Clec3b
Nfix	->	Macrod2
Nfix	->	Nfix
Mtf1	->	Aoc2
Mtf1	->	Commd10
Mtf1	->	Cstad
Mtf1	->	Daam1
Mtf1	->	Dennd1b
Mtf1	->	Fanci
Mtf1	->	Mtf1
Mtf1	->	Ncf2
Mtf1	->	Pag1
Mtf1	->	Slc35e4
Mtf1	->	Cnot8
Mtf1	->	Emid1
Mtf1	->	Mt2
Mtf1	->	Chat
Mtf1	->	Stat5b
Mtf1	->	Zdhhc21
Foxn3	->	Akap2
Foxn3	->	Foxn3
Foxn3	->	Kdm2a
Foxn3	->	Mllt11
Foxn3	->	Mnat1
Foxn3	->	Mrps18b
Foxn3	->	Myt1
Foxn3	->	Ssbp2
Foxn3	->	Stxbp2
Foxn3	->	Eif4a2
Foxn3	->	Foxn3
Foxn3	->	Mxd4
Foxn3	->	Adam17
Foxn3	->	Akt1s1
Foxn3	->	Blmh
Foxn3	->	Calm2
Foxn3	->	Foxn3
Foxn3	->	Myh9
Foxn3	->	Pik3c2b
Foxn3	->	Pkmyt1
Foxn3	->	Rnf166
Foxn3	->	Rps24
Foxn3	->	Sap18
Foxn3	->	Shq1
Foxn3	->	Slain1
Foxn3	->	Txnip
Foxn3	->	Ubtf
Foxn3	->	Usp3
Foxn3	->	Amigo3
Foxn3	->	Bcar1
Foxn3	->	Cenpq
Foxn3	->	Crebl2
Foxn3	->	Ptch1
Foxn3	->	Casc5
Foxn3	->	Foxn3
Foxn3	->	Smc4
Foxn3	->	Ankrd11
Foxn3	->	Foxn3
Foxn3	->	Rbm18
Foxn3	->	Vps37b
Foxn3	->	Atp13a2
Foxn3	->	Btg1
Foxn3	->	Chuk
Foxn3	->	Cirbp
Foxn3	->	Dcaf8
Foxn3	->	Foxn3
Foxn3	->	H2afv
Foxn3	->	Inadl
Foxn3	->	Lag3
Foxn3	->	Lrfn5
Foxn3	->	Ndufb7
Foxn3	->	Rasa2
Foxn3	->	Rbm3
Foxn3	->	Txnip
Foxn3	->	Zcchc7
Plag1	->	Bag2
Plag1	->	Bik
Plag1	->	Dag1
Plag1	->	Dusp16
Plag1	->	Ecm1
Plag1	->	Gins4
Plag1	->	Krba1
Plag1	->	Lzts2
Plag1	->	Plag1
Plag1	->	Rab33a
Plag1	->	Spry2
Plag1	->	Tnip2
Plag1	->	Zscan22
Plag1	->	1700001O22Rik
Plag1	->	Arhgap23
Plag1	->	Arxes1
Plag1	->	Bcl7a
Plag1	->	Card10
Plag1	->	Dclre1a
Plag1	->	Dusp7
Plag1	->	Efnb1
Plag1	->	Gtf3c4
Plag1	->	Lad1
Plag1	->	Ncoa3
Plag1	->	Nr4a3
Plag1	->	Plag1
Plag1	->	Prodh
Plag1	->	Pwp1
Plag1	->	Rfk
Plag1	->	Sbsn
Plag1	->	Trim2
Plag1	->	Shc1
Plag1	->	Smug1
Plag1	->	Echdc2
Plag1	->	Fgd4
Plag1	->	Gadd45a
Plag1	->	Nrn1l
Plag1	->	Pak6
Gm10093	->	Amdhd2
Gm10093	->	Foxj3
Gm10093	->	Klf16
Gm10093	->	Hdac1
Gm10093	->	Kif18b
Gm10093	->	Bre
Gm10093	->	Cblb
Gm10093	->	Chrnb2
Gm10093	->	Cwc25
Gm10093	->	Exog
Gm10093	->	Foxn3
Gm10093	->	Hcn2
Gm10093	->	Lrrc24
Gm10093	->	Myl3
Gm10093	->	Nefh
Gm10093	->	Nfe2
Gm10093	->	Pfkfb2
Gm10093	->	Psd
Gm10093	->	Rad23a
Gm10093	->	Rpl10
Gm10093	->	Stau2
Gm10093	->	Tcp11
Gm10093	->	Tmem14a
Gm10093	->	Tubgcp2
Gm10093	->	Zfp142
Batf	->	Anxa2
Batf	->	Clic1
Batf	->	Csrp1
Batf	->	Fgd1
Batf	->	Lgals3
Batf	->	Mt1
Batf	->	S100a10
Batf	->	Sec24d
Batf	->	Skor2
Batf	->	Smap1
Batf	->	Ube2d3
Batf	->	Upf2
Batf	->	Top1
Batf	->	Arhgap29
Batf	->	Ccr3
Batf	->	Cxcr5
Batf	->	Gls2
Batf	->	Pdgfa
Batf	->	Rnf144b
Batf	->	Sms
Batf	->	Tbx19
Batf	->	Tjp2
Batf	->	Ak2
Batf	->	Anxa7
Batf	->	Atp2a2
Batf	->	Batf
Batf	->	Bcl3
Batf	->	Cdv3
Batf	->	Ddx27
Batf	->	Nebl
Batf	->	Nefh
Batf	->	Npm1
Batf	->	Slc2a1
Batf	->	Sms
Batf	->	Ssbp3
Batf	->	Tnfrsf9
Hdac1	->	Actr3
Hdac1	->	Cfdp1
Hdac1	->	Ezr
Hdac1	->	Hnrnpf
Hdac1	->	Rad51
Hdac1	->	Rangap1
Hdac1	->	Ywhah
Zfp950	->	Csnk2a1
Zfp950	->	Phf8
Zfp950	->	Prkd2
Zfp950	->	Rbm25
Zfp950	->	Ret
Zfp950	->	Mier1
Zfp950	->	Prr5l
Zfp950	->	Ptma
Zfp950	->	Armcx6
Zfp950	->	Hdac9
Zfp950	->	Ikzf2
Zfp950	->	Zfp46
Zfp950	->	Ano6
Zfp950	->	Ceacam20
Zfp950	->	Dlg3
Zfp950	->	Fbrs
Zfp950	->	Hsd11b1
Zfp950	->	Ikbkb
Zfp950	->	Npas4
Zfp950	->	Prune2
Zfp950	->	Shc1
Zfp950	->	Slc43a2
Zfp950	->	Vamp2
Zfp950	->	Yif1a
Zfp950	->	Ampd2
Zfp950	->	Anxa6
Zfp950	->	Arhgef2
Zfp950	->	Kif7
Zfp950	->	Mllt6
Zfp950	->	Mpp2
Zfp950	->	Trpm3
Nfe2l1	->	1300002E11Rik
Nfe2l1	->	Atp2a3
Nfe2l1	->	Bach2
Nfe2l1	->	Baz2b
Nfe2l1	->	Cpt1a
Nfe2l1	->	Hdgfrp3
Nfe2l1	->	Itpkc
Nfe2l1	->	Klhl15
Nfe2l1	->	Lrrfip1
Nfe2l1	->	Nanp
Nfe2l1	->	Nr2c2
Nfe2l1	->	Nudt18
Nfe2l1	->	Pick1
Nfe2l1	->	Pmm2
Nfe2l1	->	Ppp2ca
Nfe2l1	->	Rhoc
Nfe2l1	->	Top2a
Nfe2l1	->	Zfp346
Nfe2l1	->	Nckap1l
Nfe2l1	->	Nfe2l1
Nfe2l1	->	Gatad2a
Nfe2l1	->	Havcr2
Nfe2l1	->	Nfe2l1
Nfe2l1	->	Plxna1
Nfe2l1	->	Ugp2
Nfe2l1	->	Brca1
Nfe2l1	->	Ccdc97
Nfe2l1	->	Mrpl47
Nfe2l1	->	Prr7
Ppara	->	A830010M20Rik
Ppara	->	Angptl2
Ppara	->	Arsg
Ppara	->	Cacna1i
Ppara	->	Crocc
Ppara	->	Fads6
Ppara	->	Fancf
Ppara	->	Fbxl4
Ppara	->	Flywch1
Ppara	->	Intu
Ppara	->	Iqgap3
Ppara	->	Opn3
Ppara	->	Osbpl5
Ppara	->	Pfkfb1
Ppara	->	Ppara
Ppara	->	Ralb
Ppara	->	Sfn
Ppara	->	Specc1
Ppara	->	Ttc30a1
Ppara	->	Unc13a
Ppara	->	Zfp219
Foxf2	->	5031425F14Rik
Foxf2	->	Acsl3
Foxf2	->	Chst3
Foxf2	->	Ctbp2
Foxf2	->	Dmpk
Foxf2	->	Dmrta2
Foxf2	->	Dock3
Foxf2	->	Foxf2
Foxf2	->	Glis2
Foxf2	->	Mpp2
Foxf2	->	Pfkm
Foxf2	->	Plcd1
Foxf2	->	Pter
Foxf2	->	Stom
Foxf2	->	Tlr1
Sox21	->	Abca5
Sox21	->	Enc1
Sox21	->	Ncoa4
Sox21	->	Nphp4
Sox21	->	Rgs8
Sox21	->	Satb2
Sox21	->	Sc5d
Sox21	->	Sox21
Pou2af1	->	Armc6
Pou2af1	->	Fzd5
Pou2af1	->	Hspa2
Pou2af1	->	Ptprs
Pou2af1	->	St6gal1
Mafa	->	Disp1
Mafa	->	Hdac6
Mafa	->	Mafa
Mafa	->	Nin
Mafa	->	Prdm11
Mafa	->	Sh2d5
Elf4	->	Anxa2
Elf4	->	Apc
Elf4	->	Bsdc1
Elf4	->	Ccdc94
Elf4	->	Coro1a
Elf4	->	Elf4
Elf4	->	Erbb2ip
Elf4	->	Ints1
Elf4	->	Kctd10
Elf4	->	Lef1
Elf4	->	Med15
Elf4	->	Mul1
Elf4	->	Pick1
Elf4	->	Rab20
Elf4	->	Rhog
Elf4	->	Sdf2
Elf4	->	Sel1l3
Elf4	->	Sike1
Elf4	->	Vipr1
Elf4	->	Wdpcp
Elf4	->	Zc3hc1
Elf4	->	Zfp943
Elf4	->	Ankfy1
Elf4	->	Antxr2
Elf4	->	Apobec2
Elf4	->	Ccnl1
Elf4	->	Coro7
Elf4	->	Elf4
Elf4	->	Etl4
Elf4	->	Fam101b
Elf4	->	Fryl
Elf4	->	Hnrnpl
Elf4	->	Hspa13
Elf4	->	Ier5
Elf4	->	Ints4
Elf4	->	Larp4b
Elf4	->	Ldb1
Elf4	->	Med11
Elf4	->	Ndufs2
Elf4	->	Pik3cd
Elf4	->	Rhog
Elf4	->	Sec31a
Elf4	->	Strada
Elf4	->	Zbtb32
Elf4	->	4930579G24Rik
Elf4	->	Actr3
Elf4	->	C1galt1
Elf4	->	Creb3l1
Elf4	->	Cry1
Elf4	->	Cx3cr1
Elf4	->	Fbxl4
Elf4	->	Lysmd1
Elf4	->	Polg2
Elf4	->	Usp32
Elf4	->	Utp23
Elf4	->	Zbtb41
Elf4	->	S1pr4
Bcl3	->	Bcl3
Bcl3	->	Nfkbia
Bcl3	->	Rap1a
Bcl3	->	Tmem39b
Bcl3	->	Bcl3
Bcl3	->	Chd6
Bcl3	->	Ier5
Bcl3	->	Mmp14
Bcl3	->	Tbc1d10a
Bcl3	->	Tcea2
Bcl3	->	Traf3
Bcl3	->	Zfp395
Bcl3	->	1110051M20Rik
Bcl3	->	Abt1
Bcl3	->	Cln3
Bcl3	->	D15Ertd621e
Bcl3	->	Dusp4
Bcl3	->	F2rl2
Bcl3	->	Myo5b
Bcl3	->	Ncf2
Bcl3	->	Nos1
Bcl3	->	Nos3
Bcl3	->	Ppp2r5b
Bcl3	->	Rad52
Bcl3	->	Rgs16
Bcl3	->	Tmcc3
Bcl3	->	Tpbg
Bcl3	->	Tsc22d1
Irf4	->	Acbd3
Irf4	->	Apba3
Irf4	->	Bco2
Irf4	->	Il18rap
Irf4	->	Irf4
Irf4	->	Nfkbia
Irf4	->	Nrip1
Irf4	->	Retsat
Irf4	->	Stx17
Irf4	->	Dbr1
Irf4	->	Irf4
Irf4	->	Nup153
Irf4	->	Osbpl6
Irf4	->	Pcgf5
Irf4	->	Rbm34
Irf4	->	Sall2
Irf4	->	Ubash3b
Irf4	->	Zbtb5
Irf4	->	Chrm1
Irf4	->	Gpr174
Irf4	->	Igfbp6
Irf4	->	Tmem108
Irf4	->	Eif1a
Irf4	->	Mt1
Irf4	->	Tnrc18
Gtf2b	->	Actg1
Gtf2b	->	Azin1
Gtf2b	->	Gtf2b
Gtf2b	->	Huwe1
Gtf2b	->	Rap2b
Gtf2b	->	Rplp0
Gtf2b	->	Tbl1xr1
Gtf2b	->	Hax1
Gtf2b	->	Hist4h4
Gtf2b	->	Snrnp25
Gtf2b	->	Trpt1
Gtf2b	->	Xrn1
Gtf2b	->	Actr6
Gtf2b	->	Ahrr
Gtf2b	->	BC100451
Gtf2b	->	Brd8
Gtf2b	->	Cep55
Gtf2b	->	Eif2b3
Gtf2b	->	Elmo1
Gtf2b	->	Gmpr
Gtf2b	->	Hmox1
Gtf2b	->	Phb
Gtf2b	->	Psap
Gtf2b	->	Ufsp2
Gtf2b	->	Wipf2
Phf8	->	Atp11c
Phf8	->	Cdc37l1
Phf8	->	Eprs
Phf8	->	Erlec1
Phf8	->	Hnrnpul1
Phf8	->	Phf8
Phf8	->	Rbbp6
Phf8	->	Tmed10
Phf8	->	Tsc22d3
Phf8	->	Ablim1
Phf8	->	Ccdc40
Phf8	->	Dnajb2
Phf8	->	Dock9
Phf8	->	Gnb2l1
Phf8	->	Itga1
Phf8	->	Phf8
Phf8	->	Ppp4r2
Phf8	->	Thoc2
Phf8	->	Zbtb12
Atf2	->	AB124611
Atf2	->	Arhgap5
Atf2	->	Atf2
Atf2	->	Ccna2
Atf2	->	Hsd11b1
Atf2	->	Ints7
Atf2	->	Lrrc8a
Atf2	->	Madd
Atf2	->	Myo9b
Atf2	->	Nek3
Atf2	->	Tbc1d14
Atf2	->	Tmem81
Atf2	->	Cep57
Atf2	->	Cs
Atf2	->	Dok1
Atf2	->	Fbxo10
Atf2	->	Ube2h
Mxi1	->	Brd2
Mxi1	->	Gpm6b
Mxi1	->	Itga9
Mxi1	->	Wdr81
Mxi1	->	Bloc1s3
Mxi1	->	Capn7
Mxi1	->	Cdyl2
Mxi1	->	Fam193a
Mxi1	->	Fhl2
Mxi1	->	Med26
Mxi1	->	Mxi1
Mxi1	->	Psmf1
Mxi1	->	Stard13
Mxi1	->	Troap
Mxi1	->	Adnp2
Mxi1	->	Ankfy1
Mxi1	->	Apbb2
Mxi1	->	Bend3
Mxi1	->	Copz2
Mxi1	->	Fam171b
Mxi1	->	Fam192a
Mxi1	->	Fech
Mxi1	->	Mtmr1
Mxi1	->	Mxi1
Mxi1	->	Pabpc4
Mxi1	->	Rpusd4
Mxi1	->	Tnrc6a
Mxi1	->	Ttc39b
Mxi1	->	Ube2q1
Mxi1	->	Zfp771
Mxi1	->	Ahnak
Mxi1	->	Ctnna1
Mxi1	->	Klf2
Fli1	->	Abca7
Fli1	->	Btf3
Fli1	->	Cc2d1a
Fli1	->	Cdk17
Fli1	->	Fli1
Fli1	->	Gins3
Fli1	->	Gtf2h1
Fli1	->	Hsbp1
Fli1	->	Kif2a
Fli1	->	Kif5c
Fli1	->	Kifc5b
Fli1	->	Ldlrap1
Fli1	->	Ly96
Fli1	->	Mad2l1
Fli1	->	Myl4
Fli1	->	Ndufs4
Fli1	->	Nipbl
Fli1	->	Nudt4
Fli1	->	Pde11a
Fli1	->	Plekhm3
Fli1	->	Prkacb
Fli1	->	Ripk3
Fli1	->	Rnf6
Fli1	->	Rnpc3
Fli1	->	Rpl7a
Fli1	->	Rps26
Fli1	->	Serpini1
Fli1	->	Snx21
Fli1	->	Srsf1
Fli1	->	Surf6
Fli1	->	Taf2
Fli1	->	Tbc1d22a
Fli1	->	Tmco1
Fli1	->	Ttc39a
Fli1	->	Ube2g2
Fli1	->	Xpo4
Fli1	->	Ylpm1
Fli1	->	Arhgap31
Fli1	->	Fbxo45
Fli1	->	Fli1
Fli1	->	Poll
Fli1	->	Usp6nl
Fli1	->	Csrp2
Fli1	->	Dusp23
Fli1	->	Fli1
Fli1	->	Inpp1
Fli1	->	4930590J08Rik
Fli1	->	Arhgap30
Fli1	->	Ccdc14
Fli1	->	Fads2
Fli1	->	Fam72a
Fli1	->	Fgfr1
Fli1	->	Fli1
Fli1	->	Ino80d
Fli1	->	Lypla2
Fli1	->	Nup160
Fli1	->	P4ha1
Fli1	->	Paqr5
Fli1	->	Ppp1r10
Fli1	->	Pth1r
Fli1	->	Qk
Fli1	->	Rftn2
Fli1	->	Sccpdh
Fli1	->	Sidt1
Fli1	->	Srpr
Fli1	->	Fli1
Fli1	->	Otop3
Fli1	->	Slc39a2
Fli1	->	Snap23
Fli1	->	Stil
Fli1	->	Tinagl1
Fli1	->	Chd7
Fli1	->	Fancf
Fli1	->	Ptpn12
Fli1	->	Cd226
Fli1	->	Cd28
Fli1	->	Fli1
Fli1	->	Gatad2a
Fli1	->	Gramd3
Fli1	->	Mcm4
Fli1	->	Mllt3
Fli1	->	Mtcp1
Fli1	->	Myl1
Fli1	->	Pigv
Fli1	->	Pim1
Fli1	->	Slc35a3
Fli1	->	Slco3a1
Fli1	->	Tmx4
Fli1	->	Xiap
Zfp329	->	C1qtnf9
Zfp329	->	Gas7
Zfp329	->	Nin
Zfp329	->	Ppp1r2
Zfp329	->	Rpl35
Zfp329	->	Rpl3l
Zfp329	->	Sycp3
Zfp329	->	Traf3
Borcs8	->	Actb
Borcs8	->	Rps29
Borcs8	->	Six5
Borcs8	->	Bscl2
Borcs8	->	Fsd2
Borcs8	->	Gal
Borcs8	->	Klhl17
Borcs8	->	Pgap2
Rara	->	Cisd2
Rara	->	Miat
Rara	->	Xrcc6bp1
Rara	->	Cd79b
Rara	->	Cdkl2
Rara	->	Gramd4
Rara	->	Ina
Rara	->	Lrrc16b
Rara	->	Odf1
Rara	->	Plcb3
Rara	->	Rab3il1
Rara	->	Rara
Rara	->	Sit1
Rara	->	Zmiz1
Rara	->	Armc6
Rara	->	Bcor
Rara	->	Cd5
Rara	->	Gas2l1
Rara	->	Hist1h2ak
Rara	->	Rara
Rara	->	Rhebl1
Rara	->	Stx6
Rara	->	Tmem191c
Rara	->	Zeb2
Rara	->	Actr3
Rara	->	Atat1
Rara	->	Cdc42
Rara	->	Ipo11
Rara	->	Jak1
Rara	->	Junb
Rara	->	Klf3
Rara	->	Ltb
Rara	->	Nup107
Rara	->	Rara
Rara	->	Tnfaip8l2
Gtf2i	->	Cxcr3
Gtf2i	->	Fcgr4
Gtf2i	->	Gramd3
Gtf2i	->	Inhba
Gtf2i	->	Laptm5
Gtf2i	->	Rac2
Gtf2i	->	Rbm15
Gtf2i	->	Sash3
Gtf2i	->	Usp38
Ikzf1	->	Arrb1
Ikzf1	->	Ikzf1
Ikzf1	->	Polr2a
Ikzf1	->	Sord
Ikzf1	->	Baz1a
Ikzf1	->	Dab2ip
Ikzf1	->	Eif4g2
Ikzf1	->	Larp1
Ikzf1	->	Ptprc
Ikzf1	->	Sel1l
Ikzf1	->	Sept11
Ikzf1	->	Tlk2
Ikzf1	->	Wipf1
Ikzf1	->	Itga4
Ikzf1	->	Mthfd1l
Ikzf1	->	Nfkbiz
Ikzf1	->	Psme4
Ikzf1	->	Actr2
Ikzf1	->	Btk
Ikzf1	->	Igfbp4
Ikzf1	->	Ikzf1
Ikzf1	->	Lrp10
Ikzf1	->	Rnd1
Zbtb2	->	Fkbpl
Zbtb2	->	Git2
Zbtb2	->	Hspa14
Zbtb2	->	Ift20
Zbtb2	->	Slc14a1
Zbtb2	->	Sptlc2
Zbtb2	->	Vti1a
Zbtb2	->	Xkr6
Zbtb2	->	Zfp382
Zbtb2	->	Cacna2d1
Zbtb2	->	Dst
Zbtb2	->	Fut8
Zbtb2	->	Itsn2
Zbtb2	->	Klf8
Zbtb2	->	Mid1ip1
Spi1	->	Bmf
Spi1	->	Fbxw11
Spi1	->	Hmg20a
Spi1	->	Lrig2
Spi1	->	Trdmt1
Spi1	->	Unc93b1
Spi1	->	2410004P03Rik
Spi1	->	Abca5
Spi1	->	Arhgap5
Spi1	->	Brpf3
Spi1	->	Cd302
Spi1	->	Cd74
Spi1	->	Clec4a2
Spi1	->	Cryba4
Spi1	->	E130308A19Rik
Spi1	->	E2f8
Spi1	->	E330009J07Rik
Spi1	->	Il1rn
Spi1	->	Itga2b
Spi1	->	Klhdc8b
Spi1	->	Klrb1b
Spi1	->	Lcat
Spi1	->	Lonrf1
Spi1	->	Lyz1
Spi1	->	Lyz2
Spi1	->	Npw
Spi1	->	Plbd1
Spi1	->	Psd3
Spi1	->	S100a8
Spi1	->	Slc47a2
Spi1	->	Spty2d1
Spi1	->	Tg
Spi1	->	Tlr4
Spi1	->	Tnni3
Spi1	->	Zc3hc1
Spi1	->	Zfp768
Spi1	->	Adamts14
Spi1	->	Btk
Spi1	->	C1qa
Spi1	->	Capn7
Spi1	->	Card10
Spi1	->	Cdk5
Spi1	->	Clec4a2
Spi1	->	Cpxm1
Spi1	->	Dsn1
Spi1	->	Fam171a2
Spi1	->	Gm4952
Spi1	->	Nup155
Spi1	->	S100a8
Spi1	->	S100a9
Spi1	->	Setd7
Spi1	->	Slc11a1
Spi1	->	Spic
Spi1	->	Tfb2m
Spi1	->	Tm4sf5
Spi1	->	Zfp275
Spi1	->	Agap2
Spi1	->	Ccdc71
Spi1	->	Nf1
Spi1	->	Pex26
Spi1	->	Pqlc2
Spi1	->	Trib1
Spi1	->	2410017I17Rik
Spi1	->	Bend5
Spi1	->	C1qb
Spi1	->	Cd40
Spi1	->	Cd74
Spi1	->	Clec4a2
Spi1	->	Crabp2
Spi1	->	Csf1r
Spi1	->	H2-Aa
Spi1	->	H2-DMb2
Spi1	->	H2-Eb1
Spi1	->	Hck
Spi1	->	Igsf6
Spi1	->	Mag
Spi1	->	Mapk9
Spi1	->	Msr1
Spi1	->	Pkib
Spi1	->	Prdm16
Spi1	->	Ptpn13
Spi1	->	Rab30
Spi1	->	Rorc
Spi1	->	Sall2
Spi1	->	Sdpr
Spi1	->	Spata6
Spi1	->	1700026L06Rik
Spi1	->	Arntl
Spi1	->	Atp2a3
Spi1	->	Bcl2a1a
Spi1	->	H2-Aa
Spi1	->	Il11ra1
Spi1	->	Siglecg
Spi1	->	Tbc1d5
Nfe2	->	Armcx4
Nfe2	->	Glis2
Nfe2	->	Nfe2
Nfe2	->	Pdlim2
Nfe2	->	Sdc3
Nfe2	->	Sfxn3
Nfe2	->	Zfhx3
Nfe2	->	AI854703
Nfe2	->	Ccdc130
Nfe2	->	Daam1
Nfe2	->	Gas2l1
Nfe2	->	Hbp1
Nfe2	->	Lmod3
Nfe2	->	Nfe2
Nfe2	->	Synj2
Nfe2	->	Tanc1
Nfe2	->	Trim21
Nfe2	->	Zdhhc24
Rarg	->	Rarg
